text,label,label_confidence,hate_speech,offensive_language,neither
<user>: california chrome bitches <exclaim>,1,1.0,0,3,0
"<user>: i love when <user> say ""bitch i'm me"" 🙌",1,1.0,0,3,0
<user>: weed ain't a drug! its a fucking herb bitch!,1,1.0,0,3,0
"<user>: im not finna beg a nigga to fwm, nor will i beg a bitch to be my ""friend"" 😂 fuck y'all thought?",1,1.0,0,3,0
<user>: really? this is what's concerning him right now? mt <user>: looking forwd to speaking with john kerry tomorrow am abo…,2,1.0,0,0,3
<user>: i'm he's? really? he on the phone talking to another bitch while you standing in the middle of a damn field clueless. <url>,1,1.0,0,3,0
<user>: “<user>: playstation is trash. xbox is better” ya titties trash,1,1.0,0,3,0
"<user>: i'm like the bat signal, but for crazy bitches",1,1.0,0,3,0
<user>: <user> my sincerest apologies my main bitch chocolate dipped cinnamon apple,1,1.0,0,3,0
<user>: trying to download ios 8 but my phones a bitch,1,1.0,0,3,0
"<user>: you might be a liberal if you continue to trash america, claiming how horrible and evil it is, yet you refuse to leave",2,1.0,0,0,3
"<user>: my nephew on adam rose: ""i bet he ain't got no hoes though.""",1,1.0,0,3,0
<user>: some men say they’re afraid of having daughters bc they don’t want them to turn into “hoes” or w/e.,1,1.0,0,3,0
<user>: your sole purpose is to make money. otherwise you'd suggest violence prevention policies that actually work. <user>,2,1.0,0,0,3
<user>: play pussy get fucked,1,1.0,0,3,0
<user>: some people are handed a bar of gold and all they can do is bitch about how heavy it is.,1,1.0,0,3,0
"<user>: bae: ""go talk to your hoes"" me: <url>",1,1.0,0,3,0
<user>: miserable bitches talk the most shit 😂✌️,1,1.0,0,3,0
"<user>: “<user>: can't spell slut without u, bitch.”",1,1.0,0,3,0
<user>: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol,1,1.0,0,3,0
"<user>: “<user>: a loyal girl truly does come with a smart mouth & arguments,only a hoe will let you do as you please cause she…",1,1.0,0,3,0
<user>: me: goodnight moon moon: goodnight lil bitch,1,1.0,0,3,0
<user>: wayne really treat nicki like that's his bitch 😴😍😩....,1,1.0,0,3,0
"<user>: ""boys are dumb! no faith in boys <exclaim> "" bitch shut up youre in high school acting like this is going to be the person you marry.…",1,1.0,0,3,0
<user>: if your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. toughen up,1,1.0,0,3,0
"<user>: ""i don't send nudes"" -- a bitch wit trash nudes",1,1.0,0,3,0
"<user>: crafty bitches ""<user>: best way to cheat on a test <url>",1,1.0,0,3,0
"<user>: aw that's cute, your mom raised you to be a bitchy little cunt😘",1,1.0,0,3,0
<user>: rivers is seriously a bitch. don't throw your hands around like a 5 year old bc something didn't go right. lol,1,1.0,0,3,0
<user>: coach k says players won't need motivation to get back on track following paul george's injury; rather they'll play to ho…,2,1.0,0,0,3
<user>: chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened <url>,2,1.0,0,0,3
<user>: you think she bad well my bitch meaner 👌😏,1,1.0,0,3,0
<user>: flappy bird is deep... hahaha <url>,2,1.0,0,0,3
<user>: when i make the paper ball into the trash can 💨 <url>,2,1.0,0,0,3
<user>: “<user>: nigga damn 😬😳 <url> dej loaf got all these bitches getting tryed😭😭😭😭😭,1,1.0,0,3,0
<user>: “<user>: it's like zero bitches in nap that's gon stick by yo side if you fall off 💯”forreal tho this ain no lie 💯,1,1.0,0,3,0
<user>: the mandate still being in effect means the marriage ban in nevada is unconstitutional. trial court is yet to enter injun…,2,1.0,0,0,3
<user>: can't turn a hoe into a house wife babbyyy.,1,1.0,0,3,0
<user>: <user> trash cans are always demanding new music from the gawd tyga,2,1.0,0,0,3
<user>: and people say baseball is boring? #redskins,2,1.0,0,0,3
"<user>: i can't stand you ""i don't text first"" ass bitches.",1,1.0,0,3,0
<user>: my rapper name would be nigger,1,1.0,0,3,0
<user>: what's black and yellow and not going to win this year? wrong! the answer is tiger woods.,0,1.0,3,0,0
<user>: im a knock the pussy out like fight night,1,1.0,0,3,0
<user>: fuck with us and then we tweaking hoe,1,1.0,0,3,0
"<user>: all it takes is one female to change that nigga, but it takes 100 niggas to change that hoe <url>",1,1.0,0,3,0
<user>: bitch be working and keep singing like she ain't never bust a move 😛,1,1.0,0,3,0
<user>: mckean mckean lol hate half the people there lol weird ass hoes lol corny ass food ( i still kill that shit doe ),1,1.0,0,3,0
"<user>: fuck twerking, bitch can you cook? 😒",1,1.0,0,3,0
<user>: step up into the gauntlet bitch nuts. i could use something to wipe my ass with,1,1.0,0,3,0
"<user>: ""all you need in life is bottles, bitches, and life lessons."" - sam houston state",1,1.0,0,3,0
"<user>: ""guy tells me he doesn't eat pussy, and all of the sudden i don't suck dick anymore"" - centeral washington university",1,1.0,0,3,0
"<user>: ""i rub orange peels on my dick before i go out cuz i don't want these bitches to catch a cold. #vitaminsemen"" - prairie…",1,1.0,0,3,0
"<user>: ""the only thing that collegefession has taught me is that in fact, these hoes ain't loyal"" - stony brook",1,1.0,0,3,0
"<user>: ""we're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - illino…",1,1.0,0,3,0
<user>: lmao okay now let’s address pepsi pussy rt <user>: real niggas know <url>,1,1.0,0,3,0
<user>: blow shit up and get fatter. white trash love this holiday.,1,1.0,0,3,0
<user>: who wants to be <user>'s 600 follower? follow bitches! #cruze2014 #pittsburgh,1,1.0,0,3,0
<user>: bitch act like she never seen a face mask #bitchplease <url>,1,1.0,0,3,0
<user>: 😭😭😭😭 rt <user>: shat <exclaim> rt <user>: when deltas smell they own pussy <url>,1,1.0,0,3,0
<user>: you notice that im the real them other bitches is wack,1,1.0,0,3,0
"<user>: bitches be quick to say "" let me pull out my phone"" 😂😂😂",1,1.0,0,3,0
"<user>: ""are these hoes loyal?"" n o o o o o o 。 。 . . . .",1,1.0,0,3,0
<user>: don't make me pull out the pokeflute hoe <url>,1,1.0,0,3,0
<user>: each time i do it for ya i make that bad pussy behave,1,1.0,0,3,0
"<user>: curious george, the curious little monkey or deranged serial cat killer? the story the man with the yellow hat doesn't want you…",2,1.0,0,0,3
"<user>: 'doctor' is available to examine your pussy, testicles and penis as painlessly as possible.",1,1.0,0,3,0
<user>: i want to eat as much pussy as i can before lent. - m4w - 29,1,1.0,0,3,0
<user>: some women just weren't blessed with a cotton candy pussy,1,1.0,0,3,0
<user>: just eating animal crackers in sacrament! #17andlovinit,2,1.0,0,0,3
<user>: syrian brought to us for “democracy training” endorses jihadis <url>,2,1.0,0,0,3
"<user>: <user> thought you were sleeping, bitch ¿",1,1.0,0,3,0
<user>: all it takes is one bitch ass monkey or human to fuck up every bodies peace and serenity.,1,1.0,0,3,0
<user>: congress really is acting like a bunch of bitter bitches.you can't continue to refight an election you lost.obama is president…,1,1.0,0,3,0
<user>: lance stephenson trash talk didn't affect anybody but lance stephenson,2,1.0,0,0,3
<user>: you gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person,1,1.0,0,3,0
"<user>: “<user>: funniest one lmfaoooo <url> ""swag bitch""",1,1.0,0,3,0
<user>: derrick said if i cover my face and leave just my eyes visible i'll have tons of bitches,1,1.0,0,3,0
<user>: 🐸☕️“<user>: #oomf lying knowing he don't be bored in brusly fckn that bald head hoe.”,1,1.0,0,3,0
"<user>: call me old fashioned, but i'm sewn together with magic and birds.",2,1.0,0,0,3
<user>: sick of bitches bitching about other bitches.,1,1.0,0,3,0
<user>: “<user>: big bitches come to the club dressed well with flats on. #noheels”😂😂,1,1.0,0,3,0
<user>: i don't watch the vs fashion show because i have bigger boobs than all of those pancake bitches lol. 😊😆,1,1.0,0,3,0
<user>: bitch i'm not concerned about you.,1,1.0,0,3,0
<user>: “<user>: charlie sheen gets point for this <url>,2,1.0,0,0,3
"<user>: i may be a bitch, but least i keep it real.",1,1.0,0,3,0
<user>: flappy birds extreme now you can play two birds at once! hardcore! easier with two people lol! <url> #f…,2,1.0,0,0,3
<user>: “<user>: if you're playing flappy bird: 1-800-273-8255 national suicide prevention lifeline. rt to save lives” <user>…,2,1.0,0,0,3
"<user>: the theory of ""you say no to ratchet pussy, juicy j can't"" has been proven",1,1.0,0,3,0
<user>: if you ain't a gator you're gator bait 👌,2,1.0,0,0,3
<user>: where all my <user> fans <question> #ny #yankees #victoriasecret #fitness <url>,2,1.0,0,0,3
"<user>: omg i was coughing and saw wiggas tweet  the fuckkk lol. talk about choking , ",1,1.0,0,3,0
<user>: hoes find a way to hoe...... no matter what <url>,1,1.0,0,3,0
<user>: the man who captured muammar gaddafi was wearing a yankees cap: <url>,2,1.0,0,0,3
<user>: i don't have a key to my car that bitch foreign 👐,1,1.0,0,3,0
"<user>: tommy voeckler keeps the yellow, andy schleck does the break of the tour, and contador is broken. incredible day for #tdf",2,1.0,0,0,3
"<user>: ""<user>: dudes probably just think eating pussy is sucking on pussy lips 😒"" fse cut it out ;)",1,1.0,0,3,0
<user>: “<user>: how black bitches drive when they fav song come on pt 1. 😂😂😂😂😂 #golilstacy 😂😂 😂😂😂😂 <url>,1,1.0,0,3,0
<user>: top notch bitch hair down to her ass,1,1.0,0,3,0
<user>: i'm fuking every night up in my new house .. cause bitch i worked to hard fa this new house .. 😁,1,1.0,0,3,0
<user>: never invest money into a broke bitch ..,1,1.0,0,3,0
<user>: it's <user> birthday i wish you many big booty hoes mane. shit ima turn up for your birthday too,1,1.0,0,3,0
<user>: we don't want no skinny bitches get out! we want big booty bitches!,1,1.0,0,3,0
<user>: obama killed the twinkie #gonetofar,2,1.0,0,0,3
<user>: it is well known that <user> supports cruelty to birds. #saveanimals-sign this petition: <url> h…,2,1.0,0,0,3
<user>: lol she blocked you little bitches these days. 😎 <user>,1,1.0,0,3,0
<user>: and if you aint a hoe get up out my trap house <exclaim>,1,1.0,0,3,0
"<user>: even if you hate the yankees there is no way you can't like derek jeter, he is one of the classiest and most respectful playe…",2,1.0,0,0,3
<user>: when a bitch twerking on you in the club and you peep the change in her pocket <url>,1,1.0,0,3,0
"<user>: #2 on the field, #1 in our hearts! what if <user> star derek jeter starred in ""back to school?"" <url> #yank…",2,1.0,0,0,3
<user>: *slow rap voice* that bitch can suck my dick *faster rapping voice* that bitch can suck my dick,1,1.0,0,3,0
"<user>: berto couldn't ko this dude who wanted to get ko'd…berto's trash, upsher's trash, that fight was trash. #bronertaylor #boxing",2,1.0,0,0,3
"<user>: ""hoooow bitch how"" 😂<user>",1,1.0,0,3,0
<user>: <user> bitch my dick is yo dinner,1,1.0,0,3,0
<user>: lmao a hoe's favorite season is cuffing season! u aint know? 😭🙊😭 rt <user>: summer hoes turning into winter wifeys! 😐,1,1.0,0,3,0
"<user>: ""in 2014 you tweeted that migos were trash. care to explain?"" - 2064 supreme court confirmation hearing",2,1.0,0,0,3
<user>: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's mr. bubbl…,2,1.0,0,0,3
"<user>: ""uhm bitch the fuck its wednesday and we are suppose to wear black u can't sit with us"" <url>",1,1.0,0,3,0
<user>: lexi swear she a bad bitch,1,1.0,0,3,0
"<user>: <user> lol shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my …",1,1.0,0,3,0
<user>: lol i be eatin da shit outta sum pussy. ill never be a serial pussy eater tho.,1,1.0,0,3,0
<user>: i don't get why people bitch about an unfollow when you never talked to them,1,1.0,0,3,0
<user>: bitch do it look like i care n o o o o o o 。 。 . . . .,1,1.0,0,3,0
<user>: your ipad raised your kid to be a giant pussy. good job.,1,1.0,0,3,0
<user>: these hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole …,1,1.0,0,3,0
"<user>: <user> <user> not a fob fan nor in the know. but ""fuck you fatty"" is a poor argument for anything after 5th…",1,1.0,0,3,0
<user>: never hurt your girlfriend to make a hoe happy 💯 #djmemphis10,1,1.0,0,3,0
<user>: stupid ignorant bitch “<user>: stopped by chick-fil-a in the woodlands to support a great business. <url> ...,1,1.0,0,3,0
"<user>: i gave my number to this bad ass bitch a few days ago,she said i'll call you when i make it home. i'm starting to think tha…",1,1.0,0,3,0
"<user>: ""if your sis is a bitch, brother is a jerk, leave 'em both alone and continue with your work"" - q-tip",1,1.0,0,3,0
<user>: gameplan: 1. eat the pussy 2. beat the pussy up 3. apologize to the pussy by eating it again because it's so good.,1,1.0,0,3,0
<user>: she used to be more fun as a hoe ..this new you is to positive,1,1.0,0,3,0
"<user>: i'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",1,1.0,0,3,0
<user>: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,1,1.0,0,3,0
<user>: you know you're ugly when an ape was chosen as a man crush and you've never been <url>,2,1.0,0,0,3
<user>: salute to derek jetter! best yankee ever!,2,1.0,0,0,3
<user>: dont fucks with u hoe,1,1.0,0,3,0
"<user>: when kanye said ""mayonnaise colored benz, i push miracle whips"" <url>",2,1.0,0,0,3
<user>: “<user>: “<user>: any favorites off yellow album ?”all of it” #theperfectanswer 🏆,2,1.0,0,0,3
"<user>: niggas gon talk, bitches gon hate.",1,1.0,0,3,0
<user>: brendon urie must make other boys feel like trash,2,1.0,0,0,3
<user>: “<user>: ross got amber rose naked these hoes ain't loyal wiz” that ain't amber rose tho,1,1.0,0,3,0
"<user>: bell hooks is ""bored"" by nikki minaj & thinks ""pussy is old hat."" i'm bored by her old hat ass pop critiques.",1,1.0,0,3,0
"<user>: do i get to pick the actress who portrays me on ""unsolved mysteries"" when the police find the remains of the bitch who ca…",1,1.0,0,3,0
<user>: i just wanna pimp these hoe$ & ride rarri's,1,1.0,0,3,0
<user>: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] fucking bird…,1,1.0,0,3,0
<user>: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,1,1.0,0,3,0
"<user>: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab…",2,1.0,0,0,3
<user>: bitches fwu when they wanna .. ha na bitch not over here,1,1.0,0,3,0
<user>: 7th grade bitches <3 <url>,1,1.0,0,3,0
<user>: my new years resolution is to fuck ur bitch 2014 times,1,1.0,0,3,0
"<user>: #howtogetagirl do not and i repeat do not! refer to her as your ""bitch""",1,1.0,0,3,0
<user>: violet needs service to get texts from hoes <user> <url>,1,1.0,0,3,0
<user>: <user> & <user> rivvv tn. no bailing.. #pussies,1,1.0,0,3,0
"<user>: ""why y'all doing the als challenge if y'all not gonna donate?"" cuz we don't $10k & tiger blood to donate unlike charlie …",2,1.0,0,0,3
"<user>: <user> bro you just made me want that ho even more , what year?",1,1.0,0,3,0
<user>: lifes a bitch,1,1.0,0,3,0
<user>: this jimmy fallon prank of getting ny yankees fans to boo robinson cano is amazing. <url> via,2,1.0,0,0,3
"<user>: make sure you take your rage out on unsuspecting targets today. i chose a stapler, and that bitch had it coming.",1,1.0,0,3,0
